Text,Label
أوضح تجليات هالظاهرة هو خراي عالاتنين يلي صار بيمثل مواقف أغلب السوريين تجاه أي أزمة أو حدث دولي أو عربي  أو اقتتال فصائلي داخل سوريا,Non_HS
مش قاصدك انت خراس  ,Non_HS
ما حدا غير يلي خلفتك عاهرة يا منحط يا سافل ,Non_HS
كول هوا وتابع بصمت,Non_HS
كول خرا يا خرا ابن خرا انتا وابو المنشار دب الداشر محدا غيركن دمر وطن العربي الااسلامي يا منافقين ,Non_HS
بلبنان هي أوطى صنف,Non_HS
المدعو جبران باسيل موالي أكثر من الموالين ذهب مرتزقه من قبلك و ستذهب معهم إلى مزبلة التاريخ ,Non_HS
ما بعرف كيف بدي خبركن ياها بس غير إنو واطي طلع عرص,Non_HS
علوا تخرسي انت وكل اللي عم يرد ع الهبل تبعك  شو فرق معك اذا عم تحكي ع الموبايل وهي عم تشتغل؟؟ الشطف والكنس والمسح عمليات معقدة مثلا ما بتصير الا عالساكت؟ وشر دخل الموبايل بغلا المواصلات؟ بدك ياها تبيع موبايلها مثلا بدل ما تشكي الغلا؟ ,Non_HS
لا تقلد كلامي يا غبي ,Non_HS
مرجع كبير ههههه تلحس ما احمرك ,Non_HS
الحق عليهالمفروض يركب الكلب يلعن امو على ابوه,Non_HS
جبران باسيل مسخرة,Non_HS
لاعن نفسك علاء الخواجة حرام خليك عم تنبح ,Non_HS
ابن كلب كان يردح على الحريات وقت الإخوان بس لما العسكر يقمعوا الحريات عادي,Non_HS
ولسه بس تموت لحتى ترامب يجي يشخ على قبرك طول بالك بس,Non_HS
مستحيل هالعمرو خالد ما ازنخه يخرب دياره شي مو طبيعي,Non_HS
ما احمر منك الا هو ,Non_HS
اي خراس فوق ماعم اثني عليها,Non_HS
شو انك سخيف ولا ابيخ من هيك سياسي  بيحكي ليحكي العقاب لوهاب وهاب قاتل ابو دياب ,Non_HS
اختي الكريمة غير واضح اذا انت امرأة أو حمارة,Non_HS
خلك بعيد يا كلب حسن عفوآ احمار حسن كان الكلب يركب الحمار لاتتطفل على ادروز يا العميل ,Non_HS
حاج تعوي بقا ,Non_HS
خراس انت وامثالك الجبناء ثلاث سنوات وانت ابكم لاتتكلم ما شأنك بسوريا ام تريد دعم بشار لتحظي برضى ,Non_HS
طيب خلي إيران تحط ودائع وتربح خيو العما شو إنك تافه     ,Non_HS
صاير بايخ خليك بالصرماي اهضم,Non_HS
مو بس عنصري  رجعي متخلف كمان بشكل عام كأنه مثقف عربي من اياهم,Non_HS
جمال كول هوا انا مسامحه شو ما يحكي عليي بحضوري و بغيابي,Non_HS
ياريت بتسكت بكون احسن لانو كلامك متل وجك ما الو معنا ,Non_HS
انت مريض ولا على كل الكلب اللي حاطط صورته صار حقه ربع فرنك باعوه أسيادك و أسياده اللي  ,Non_HS
لانو في طرف سياسي بلبنان اول حرف من اسمو جبران باسيل كان مصّر يجيب حيوان سوريا بشار الاسد للقمة,Non_HS
دخيلك مرتك وين سهرانه الليله في أياه كازينو,Non_HS
اقسم بلله انت واحد غبي مع احترامي الك لك مابتعرف تكذب ولا بتعرف تعمل فتنة خراس وانضب   ,Non_HS
شغلة الطب مافيها اي ميزة اذا على هالحكي كل العالم ماتت بسبب الامراض   كول هوا هوا عليك وعلى عقلك يع نرفزتني,Non_HS
سماحة شيخ عقل الطائفة الدرزية   الشيخ نعيم حسن فاخرس يا ايها البرميل ,Non_HS
على أساس الجحش بشار قمة الأخلاق والإيمان خراي على شرفك وشرفو ,Non_HS
بدنا وحدة عبشار الأسد بس الخنازير يكونوا وحدة ميشيل عازر وحدة وليد المعلم وحدة لافروف ووحدة بوتين,Non_HS
مت بغيضك ,Non_HS
اخرس انت ما لك فيه  خلك في المشاكل الي تجيبها ل محور المقاومة ,Non_HS
ذنب يحارب ذنب ما اخس من الكلب الا ذيله تجمعكم الخيانه والتبعيه ,Non_HS
بحب ذكرك يا هبيله حلفائك فوتوه علعراق ونهبوه هن ذاتن فريقك الممانعه والأمريكان والصهيانه خلف واحد ,Non_HS
خراس  ,Non_HS
يلعن رب شحادة اللايكات باسم سوريا وبصور ولاد سوريا اخت تعاطفكم بالناقص منو,Non_HS
طيب كول هوا و هدي اللعب يا ابو بدر خليك بالصواريخ الي نازله على رأسك مجاري ألي تلفحك انت و اهلك,Non_HS
تلحس ما احمرك ,Non_HS
كفاك لعب أيها الصبي يجب أن يوجد من يعلمك الحياة و التعامل مع البشر انك اقذر شخصية مرت على مستوى التاريخ ,Non_HS
انت كول هوا  ,Non_HS
ذميم جاء مرغما بناء على طلب اسيادة في طهران والضاحية كلب مرسله كلب ومستقبله كلب ,Non_HS
كول هوا واسكت نباحك ازعجنا,Non_HS
يلعن روحه من الجد للولد هات طناجر العرعور والحقني,Non_HS
خنزير ريحتك طالعة صرماية اصغر قطري بتسوى اهلك ويلي جابوك ,Non_HS
قديش ممكن الواحد يكون ندل وواطي لحتى يكون هيك,Non_HS
وهل انت لبناني ومن خولك من اللبنانيين ان تتحدث في امورهم اين صرامي اللبنانيين اللي تعلم ع وشك   ,Non_HS
انت جيتك على الدني فتنه فتنجي ,Non_HS
كلي خرا افضل ما عرضك افرمو هلق ,Non_HS
ولك كول هوا بالمنام ما حتشوفوها لبعبدا وذكرني اذا شفتوها ما بكون حدن منا هون عميل,Non_HS
وئام وهاب أنقبر سد بوزك يا حقير يا عميل أيراني وأسرائيل ا بايع كرامتك يا ممثل بارع يا بايع أرضك وكرامتك بالمال كفاك متاجرة بدماء اﻷبرياء,Non_HS
قليل ادب ,Non_HS
كول خرا ما إلي جلادتك بس لمعلوماتك جبران باسيل داعس بقلبك,Non_HS
انه بعض عشان تشيل عن حالك هاي الصفة وانت اكبر مطبل وعرص ,Non_HS
شو حيوانة,Non_HS
دولة رائعة بس نحنا عرصات,Non_HS
كول هوا الله ياخدك,Non_HS
لو في دولة بتحترم حالها على قولتك كنت المفروض عم تحكي من سجن رومية من تلفون ابو لمبة يا وهابو  حط ضبان وحكي على قدك     ,Non_HS
شو بدك في هيدا حقو دولار  كلب عميل سوري ,Non_HS
كول هوا يا هوا,Non_HS
لازم ع الأقل مرة في اليوم يطلعلي تغريدك تجعلني أفكر معقول في هيك تيوس بالعالم هذه هي تغريدة اليوم,Non_HS
بس يجي لعندك تبقى ما تستقبله هلق ارتاح و ريحنا من قرفك و شكرا قطر و تميم بقلوبنا غصب عنك انت و يللي بشد  ,Non_HS
انت حمار يا ول ولا بتستحمر علينا,Non_HS
كول خرا يا نبباح ,Non_HS
الشيطان الاصغر بلط البحر يا عيب الشوم عليك ولك اكلت لشبعت من المختارة بس  صار عندك كرش وانتلت جيبتك صرت بدك تعطي  ,Non_HS
وئام زرع شعر شالو من طيزو زرعن براسو من وقتا ضاعت لبوصلة صار يتدشا خرا ,Non_HS
ويا بهيم ليه ما بتسد بوزك,Non_HS
بس ولاك ما حدا قاهركن الا جبران باسيل اندال,Non_HS
ناطرة ياخدوك عسجن رومية بس كرمال يقصولك شعراتك المزروعين يا قرد الجاهلية ,Non_HS
هبل العظمة جبران باسيل سيلو فاشل طائفي فاسد مغرور الحق مش عليك الحق ع الجنرال لي وصلك شامل روكز يمثلني,Non_HS
كلكم أذناب من نفس الفصيلة ,Non_HS
على أساس انو انت من داعمين السلم والسلام في المنطقة   انت واحد واطي بتدعم واحد أوطى منك,Non_HS
كول هوا خلينا نركز,Non_HS
حكونجي اهبل و صعلوك ,Non_HS
انتي ما باعصك غير جبران باسيل  ,Non_HS
يا رجل عنجد مافي اكتر من هيك شخص بحب بهدلة انت اد اجرو لا شيخ سعد روح جيب حفاضات هجيز وتحفض ونام احسن شي ,Non_HS
انت بس عم تكتب لتفرجي الناس انك بتطااع بالكتب وانت لا تعرف عير لغة الصرامي يا احقر المخلوقات ,Non_HS
يلعن صباحك وجه الشؤم ,Non_HS
المفروض بس وزير الداخلية الحيوان زيهوفر منه وعليه بيرحل السوريين الحجة يلي أخدوها لما صاروا يقولوا الناس لازم تروح عالسفارة كانت إنه الناس أصلاً كانت تروح بإرادتها على السفارة وحتى في تيوس نازلين سوريا بوثيقة السفر,Non_HS
لعنة الله على الزمن الرديء اللي بيخللي الصرامي امتالك تعوي ,Non_HS
يمكن أفضل لابنك يروح ع الحضانة من انه يتعلم يصير حمار متل أمه,Non_HS
متل ما انت بلبنان صوره طبق الأصل لا تتقن إلا طول اللسان ,Non_HS
ارنب وبضلك ارنب ابكي بترتاح يا صرماية,Non_HS
يا زلمة شو انك لحيس و بتغير مبادئك من كم سنة كنت عم تقول عنو الزعيم العربي الكبير   ,Non_HS
انا بقترح تلحس ,Non_HS
خليكن بزقوا ع بعضكن ع اساس انت منزه يا عنصري اذا بدك تنشهر ع حساب اهانة الناس من السعودية للشعب الفلسطيني وقت التصويت بآراب أيدول وغيرو وخبرنا لي حذفت تغريداتك ضد باسيل وقت حكي عن الرئيس بري   هيدي مش حرية اعلام   هيدي الكمية لي حكيت ع,Non_HS
كول خرا انت وممانعتك,Non_HS
معاليك معود عالصرامي صار بدك تحكي بالسندات و الاستثمار خليك لا تعرف اريحلك ,Non_HS
سدي بوزك,Non_HS
انتي وكعب صرمايتي القديمه اطهر من نيعك,Non_HS
انت واحد قواد يا وهاب مين ما يعرف انك مأجور وتنشرى بكم دولار ,Non_HS
